id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when,stimulus_chart,stimulus_order,stimulus_index,stimulus_color,stimulus_task,stimulus_trial_index,valid_response_time,valid_correct,stimulus_fields_match,is_answered,participant_type,is_complete
2379,69810122d82c67a45b417ac6,1266,1,52,barchart-second-10-same-tallest-4,right,tallest,same,dual,2026-03-18T17:44:21Z,barchart,second,10,same,tallest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
2380,69810122d82c67a45b417ac6,1041,1,53,barchart-second-24-random-tallest-5,right,tallest,random,dual,2026-03-18T17:44:23Z,barchart,second,24,random,tallest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
2381,69810122d82c67a45b417ac6,780,1,54,barchart-second-18-same-tallest-6,left,tallest,same,dual,2026-03-18T17:44:24Z,barchart,second,18,same,tallest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
2382,69810122d82c67a45b417ac6,1794,1,55,barchart-second-16-random-tallest-7,left,tallest,random,dual,2026-03-18T17:44:27Z,barchart,second,16,random,tallest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
2383,69810122d82c67a45b417ac6,1088,1,56,barchart-second-08-same-tallest-8,left,tallest,same,dual,2026-03-18T17:44:29Z,barchart,second,8,same,tallest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
2384,69810122d82c67a45b417ac6,830,1,57,barchart-second-30-same-tallest-9,right,tallest,same,dual,2026-03-18T17:44:30Z,barchart,second,30,same,tallest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
2385,69810122d82c67a45b417ac6,1997,1,58,barchart-second-25-double-tallest-10,right,tallest,double,dual,2026-03-18T17:44:33Z,barchart,second,25,double,tallest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
2386,69810122d82c67a45b417ac6,1838,1,59,barchart-second-25-same-tallest-11,right,tallest,same,dual,2026-03-18T17:44:36Z,barchart,second,25,same,tallest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
2387,69810122d82c67a45b417ac6,1392,1,60,barchart-second-11-double-tallest-12,left,tallest,double,dual,2026-03-18T17:44:38Z,barchart,second,11,double,tallest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
2388,69810122d82c67a45b417ac6,1002,1,61,barchart-second-00-double-tallest-13,right,tallest,double,dual,2026-03-18T17:44:39Z,barchart,second,0,double,tallest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
2389,69810122d82c67a45b417ac6,1969,1,62,barchart-second-20-random-tallest-14,right,tallest,random,dual,2026-03-18T17:44:42Z,barchart,second,20,random,tallest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
2390,69810122d82c67a45b417ac6,1285,1,63,barchart-second-20-same-tallest-15,right,tallest,same,dual,2026-03-18T17:44:44Z,barchart,second,20,same,tallest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
2391,69810122d82c67a45b417ac6,1639,1,64,barchart-second-21-random-tallest-16,left,tallest,random,dual,2026-03-18T17:44:46Z,barchart,second,21,random,tallest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
2392,69810122d82c67a45b417ac6,891,1,65,barchart-second-05-double-tallest-17,right,tallest,double,dual,2026-03-18T17:44:48Z,barchart,second,5,double,tallest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
2393,69810122d82c67a45b417ac6,1360,1,66,barchart-second-31-same-tallest-18,right,tallest,same,dual,2026-03-18T17:44:50Z,barchart,second,31,same,tallest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
2394,69810122d82c67a45b417ac6,693,1,67,barchart-second-20-double-tallest-19,right,tallest,double,dual,2026-03-18T17:44:51Z,barchart,second,20,double,tallest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
2395,69810122d82c67a45b417ac6,1261,1,68,barchart-second-06-double-tallest-20,right,tallest,double,dual,2026-03-18T17:44:53Z,barchart,second,6,double,tallest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
2396,69810122d82c67a45b417ac6,833,1,69,barchart-second-14-same-tallest-21,left,tallest,same,dual,2026-03-18T17:44:54Z,barchart,second,14,same,tallest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
2397,69810122d82c67a45b417ac6,2060,1,70,barchart-second-06-random-tallest-22,right,tallest,random,dual,2026-03-18T17:44:57Z,barchart,second,6,random,tallest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
2398,69810122d82c67a45b417ac6,857,1,71,barchart-second-12-random-tallest-23,right,tallest,random,dual,2026-03-18T17:44:59Z,barchart,second,12,random,tallest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
2399,69810122d82c67a45b417ac6,2394,1,72,barchart-second-11-same-tallest-24,left,tallest,same,dual,2026-03-18T17:45:05Z,barchart,second,11,same,tallest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
2400,69810122d82c67a45b417ac6,2916,1,73,barchart-second-02-double-tallest-25,left,tallest,double,dual,2026-03-18T17:45:09Z,barchart,second,2,double,tallest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
2401,69810122d82c67a45b417ac6,1535,1,74,barchart-second-12-double-tallest-26,right,tallest,double,dual,2026-03-18T17:45:11Z,barchart,second,12,double,tallest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
2402,69810122d82c67a45b417ac6,910,1,75,barchart-second-30-random-tallest-27,right,tallest,random,dual,2026-03-18T17:45:13Z,barchart,second,30,random,tallest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
2403,69810122d82c67a45b417ac6,586,1,76,barchart-second-12-same-tallest-28,right,tallest,same,dual,2026-03-18T17:45:14Z,barchart,second,12,same,tallest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
2404,69810122d82c67a45b417ac6,1846,1,77,barchart-second-31-random-tallest-29,right,tallest,random,dual,2026-03-18T17:45:17Z,barchart,second,31,random,tallest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
2405,69810122d82c67a45b417ac6,1020,1,78,barchart-second-07-random-tallest-30,left,tallest,random,dual,2026-03-18T17:45:18Z,barchart,second,7,random,tallest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
2406,69810122d82c67a45b417ac6,2115,1,79,barchart-second-14-random-tallest-31,left,tallest,random,dual,2026-03-18T17:45:21Z,barchart,second,14,random,tallest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
2407,69810122d82c67a45b417ac6,1188,1,80,barchart-second-22-double-tallest-32,right,tallest,double,dual,2026-03-18T17:45:23Z,barchart,second,22,double,tallest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
2408,69810122d82c67a45b417ac6,876,1,81,barchart-second-17-random-tallest-33,left,tallest,random,dual,2026-03-18T17:45:25Z,barchart,second,17,random,tallest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
2409,69810122d82c67a45b417ac6,1333,1,82,barchart-second-13-double-tallest-34,left,tallest,double,dual,2026-03-18T17:45:27Z,barchart,second,13,double,tallest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
2410,69810122d82c67a45b417ac6,1227,1,83,barchart-second-29-random-tallest-35,left,tallest,random,dual,2026-03-18T17:45:29Z,barchart,second,29,random,tallest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
2411,69810122d82c67a45b417ac6,695,1,84,barchart-second-07-double-tallest-36,left,tallest,double,dual,2026-03-18T17:45:30Z,barchart,second,7,double,tallest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
2412,69810122d82c67a45b417ac6,862,1,85,barchart-second-21-double-tallest-37,left,tallest,double,dual,2026-03-18T17:45:32Z,barchart,second,21,double,tallest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
2413,69810122d82c67a45b417ac6,1342,1,86,barchart-second-01-double-tallest-38,left,tallest,double,dual,2026-03-18T17:45:34Z,barchart,second,1,double,tallest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
2414,69810122d82c67a45b417ac6,807,1,87,barchart-second-05-same-tallest-39,right,tallest,same,dual,2026-03-18T17:45:35Z,barchart,second,5,same,tallest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
2415,69810122d82c67a45b417ac6,755,1,88,barchart-second-15-same-tallest-40,right,tallest,same,dual,2026-03-18T17:45:37Z,barchart,second,15,same,tallest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
2416,69810122d82c67a45b417ac6,883,1,89,barchart-second-17-double-tallest-41,left,tallest,double,dual,2026-03-18T17:45:39Z,barchart,second,17,double,tallest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
2417,69810122d82c67a45b417ac6,906,1,90,barchart-second-22-random-tallest-42,right,tallest,random,dual,2026-03-18T17:45:40Z,barchart,second,22,random,tallest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
2418,69810122d82c67a45b417ac6,1145,1,91,barchart-second-26-same-tallest-43,left,tallest,same,dual,2026-03-18T17:45:42Z,barchart,second,26,same,tallest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
2419,69810122d82c67a45b417ac6,1648,1,92,barchart-second-11-random-tallest-44,left,tallest,random,dual,2026-03-18T17:45:45Z,barchart,second,11,random,tallest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
2420,69810122d82c67a45b417ac6,846,1,93,barchart-second-28-random-tallest-45,right,tallest,random,dual,2026-03-18T17:45:46Z,barchart,second,28,random,tallest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
2421,69810122d82c67a45b417ac6,811,1,94,barchart-second-28-double-tallest-46,right,tallest,double,dual,2026-03-18T17:45:48Z,barchart,second,28,double,tallest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
2422,69810122d82c67a45b417ac6,1379,1,95,barchart-second-16-same-tallest-47,left,tallest,same,dual,2026-03-18T17:45:50Z,barchart,second,16,same,tallest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
1217,698cd6a35f0d9b4d70614cf5,7618,1,0,barchart-first-18-double-shortest-0,right,shortest,double,single,2026-03-17T23:17:31Z,barchart,first,18,double,shortest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
1218,698cd6a35f0d9b4d70614cf5,5631,1,1,barchart-first-10-random-shortest-1,left,shortest,random,single,2026-03-17T23:17:37Z,barchart,first,10,random,shortest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
1219,698cd6a35f0d9b4d70614cf5,6978,1,2,barchart-first-12-double-shortest-2,left,shortest,double,single,2026-03-17T23:17:46Z,barchart,first,12,double,shortest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
1220,698cd6a35f0d9b4d70614cf5,1806,0,3,barchart-first-15-random-shortest-3,left,shortest,random,single,2026-03-17T23:17:49Z,barchart,first,15,random,shortest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
1221,698cd6a35f0d9b4d70614cf5,2211,0,4,barchart-first-13-same-shortest-4,right,shortest,same,single,2026-03-17T23:17:54Z,barchart,first,13,same,shortest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
1222,698cd6a35f0d9b4d70614cf5,6639,0,5,barchart-first-27-same-shortest-5,left,shortest,same,single,2026-03-17T23:18:02Z,barchart,first,27,same,shortest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
1223,698cd6a35f0d9b4d70614cf5,4387,1,6,barchart-first-17-random-shortest-6,right,shortest,random,single,2026-03-17T23:18:09Z,barchart,first,17,random,shortest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
1224,698cd6a35f0d9b4d70614cf5,4099,1,7,barchart-first-14-double-shortest-7,left,shortest,double,single,2026-03-17T23:18:15Z,barchart,first,14,double,shortest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
1225,698cd6a35f0d9b4d70614cf5,4567,0,8,barchart-first-06-random-shortest-8,right,shortest,random,single,2026-03-17T23:18:21Z,barchart,first,6,random,shortest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
1226,698cd6a35f0d9b4d70614cf5,3374,1,9,barchart-first-17-double-shortest-9,right,shortest,double,single,2026-03-17T23:18:26Z,barchart,first,17,double,shortest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
1227,698cd6a35f0d9b4d70614cf5,7246,0,10,barchart-first-13-random-shortest-10,right,shortest,random,single,2026-03-17T23:18:34Z,barchart,first,13,random,shortest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
1228,698cd6a35f0d9b4d70614cf5,3568,0,11,barchart-first-05-same-shortest-11,right,shortest,same,single,2026-03-17T23:18:40Z,barchart,first,5,same,shortest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
1229,698cd6a35f0d9b4d70614cf5,9854,0,12,barchart-first-15-double-shortest-12,left,shortest,double,single,2026-03-17T23:18:51Z,barchart,first,15,double,shortest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
1230,698cd6a35f0d9b4d70614cf5,1867,0,13,barchart-first-26-same-shortest-13,right,shortest,same,single,2026-03-17T23:18:56Z,barchart,first,26,same,shortest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
1231,698cd6a35f0d9b4d70614cf5,4420,1,14,barchart-first-26-random-shortest-14,left,shortest,random,single,2026-03-17T23:19:02Z,barchart,first,26,random,shortest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
1232,698cd6a35f0d9b4d70614cf5,2364,1,15,barchart-first-08-random-shortest-15,left,shortest,random,single,2026-03-17T23:19:05Z,barchart,first,8,random,shortest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
1233,698cd6a35f0d9b4d70614cf5,3787,0,16,barchart-first-01-same-shortest-16,left,shortest,same,single,2026-03-17T23:19:10Z,barchart,first,1,same,shortest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
1234,698cd6a35f0d9b4d70614cf5,4570,0,17,barchart-first-20-double-shortest-17,left,shortest,double,single,2026-03-17T23:19:17Z,barchart,first,20,double,shortest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
1235,698cd6a35f0d9b4d70614cf5,2037,0,18,barchart-first-21-double-shortest-18,right,shortest,double,single,2026-03-17T23:19:20Z,barchart,first,21,double,shortest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
1236,698cd6a35f0d9b4d70614cf5,6023,0,19,barchart-first-06-double-shortest-19,right,shortest,double,single,2026-03-17T23:19:28Z,barchart,first,6,double,shortest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
1237,698cd6a35f0d9b4d70614cf5,3950,0,20,barchart-first-05-random-shortest-20,right,shortest,random,single,2026-03-17T23:19:34Z,barchart,first,5,random,shortest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
1238,698cd6a35f0d9b4d70614cf5,3939,0,21,barchart-first-23-same-shortest-21,left,shortest,same,single,2026-03-17T23:19:40Z,barchart,first,23,same,shortest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
1239,698cd6a35f0d9b4d70614cf5,5861,0,22,barchart-first-02-random-shortest-22,left,shortest,random,single,2026-03-17T23:19:48Z,barchart,first,2,random,shortest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
1240,698cd6a35f0d9b4d70614cf5,5201,0,23,barchart-first-09-double-shortest-23,right,shortest,double,single,2026-03-17T23:19:55Z,barchart,first,9,double,shortest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
1241,698cd6a35f0d9b4d70614cf5,4491,0,24,barchart-first-04-same-shortest-24,left,shortest,same,single,2026-03-17T23:20:28Z,barchart,first,4,same,shortest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
1242,698cd6a35f0d9b4d70614cf5,4915,1,25,barchart-first-28-same-shortest-25,right,shortest,same,single,2026-03-17T23:20:35Z,barchart,first,28,same,shortest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
1243,698cd6a35f0d9b4d70614cf5,23216,1,26,barchart-first-28-double-shortest-26,right,shortest,double,single,2026-03-17T23:21:00Z,barchart,first,28,double,shortest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
1244,698cd6a35f0d9b4d70614cf5,5618,0,27,barchart-first-22-random-shortest-27,left,shortest,random,single,2026-03-17T23:21:07Z,barchart,first,22,random,shortest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
1245,698cd6a35f0d9b4d70614cf5,1235,1,28,barchart-first-03-same-shortest-28,right,shortest,same,single,2026-03-17T23:21:10Z,barchart,first,3,same,shortest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
1246,698cd6a35f0d9b4d70614cf5,3110,1,29,barchart-first-00-same-shortest-29,left,shortest,same,single,2026-03-17T23:21:14Z,barchart,first,0,same,shortest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
1247,698cd6a35f0d9b4d70614cf5,21479,0,30,barchart-first-23-random-shortest-30,left,shortest,random,single,2026-03-17T23:21:36Z,barchart,first,23,random,shortest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
1248,698cd6a35f0d9b4d70614cf5,2200,0,31,barchart-first-10-double-shortest-31,right,shortest,double,single,2026-03-17T23:21:41Z,barchart,first,10,double,shortest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
1249,698cd6a35f0d9b4d70614cf5,3540,0,32,barchart-first-22-same-shortest-32,left,shortest,same,single,2026-03-17T23:21:47Z,barchart,first,22,same,shortest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
1250,698cd6a35f0d9b4d70614cf5,6122,0,33,barchart-first-06-same-shortest-33,right,shortest,same,single,2026-03-17T23:21:55Z,barchart,first,6,same,shortest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
1251,698cd6a35f0d9b4d70614cf5,5637,1,34,barchart-first-16-random-shortest-34,right,shortest,random,single,2026-03-17T23:22:03Z,barchart,first,16,random,shortest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
1252,698cd6a35f0d9b4d70614cf5,1048,0,35,barchart-first-07-same-shortest-35,right,shortest,same,single,2026-03-17T23:22:06Z,barchart,first,7,same,shortest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
1253,698cd6a35f0d9b4d70614cf5,2503,0,36,barchart-first-07-double-shortest-36,right,shortest,double,single,2026-03-17T23:22:10Z,barchart,first,7,double,shortest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
1254,698cd6a35f0d9b4d70614cf5,1577,0,37,barchart-first-27-double-shortest-37,left,shortest,double,single,2026-03-17T23:22:13Z,barchart,first,27,double,shortest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
1255,698cd6a35f0d9b4d70614cf5,1963,0,38,barchart-first-09-same-shortest-38,right,shortest,same,single,2026-03-17T23:22:17Z,barchart,first,9,same,shortest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
1256,698cd6a35f0d9b4d70614cf5,5862,0,39,barchart-first-29-random-shortest-39,right,shortest,random,single,2026-03-17T23:22:26Z,barchart,first,29,random,shortest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
1257,698cd6a35f0d9b4d70614cf5,2160,0,40,barchart-first-10-same-shortest-40,right,shortest,same,single,2026-03-17T23:22:30Z,barchart,first,10,same,shortest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
1258,698cd6a35f0d9b4d70614cf5,1864,1,41,barchart-first-17-same-shortest-41,right,shortest,same,single,2026-03-17T23:22:34Z,barchart,first,17,same,shortest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
1259,698cd6a35f0d9b4d70614cf5,22,0,42,barchart-first-24-double-shortest-42,right,shortest,double,single,2026-03-17T23:22:35Z,barchart,first,24,double,shortest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
1260,698cd6a35f0d9b4d70614cf5,10,1,43,barchart-first-31-random-shortest-43,right,shortest,random,single,2026-03-17T23:22:38Z,barchart,first,31,random,shortest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
1261,698cd6a35f0d9b4d70614cf5,7,1,44,barchart-first-18-random-shortest-44,right,shortest,random,single,2026-03-17T23:22:38Z,barchart,first,18,random,shortest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
1262,698cd6a35f0d9b4d70614cf5,22,1,45,barchart-first-04-double-shortest-45,right,shortest,double,single,2026-03-17T23:22:39Z,barchart,first,4,double,shortest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
1263,698cd6a35f0d9b4d70614cf5,2033,0,46,barchart-first-12-random-shortest-46,right,shortest,random,single,2026-03-17T23:22:43Z,barchart,first,12,random,shortest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
1264,698cd6a35f0d9b4d70614cf5,2698,1,47,barchart-first-01-double-shortest-47,right,shortest,double,single,2026-03-17T23:22:48Z,barchart,first,1,double,shortest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
1265,698cd6a35f0d9b4d70614cf5,6350,1,48,barchart-second-07-random-tallest-0,left,tallest,random,single,2026-03-17T23:23:08Z,barchart,second,7,random,tallest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
1266,698cd6a35f0d9b4d70614cf5,1433,1,49,barchart-second-29-same-tallest-1,left,tallest,same,single,2026-03-17T23:23:10Z,barchart,second,29,same,tallest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
1267,698cd6a35f0d9b4d70614cf5,14946,1,50,barchart-second-16-same-tallest-2,left,tallest,same,single,2026-03-17T23:23:26Z,barchart,second,16,same,tallest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
1268,698cd6a35f0d9b4d70614cf5,1674,1,51,barchart-second-30-double-tallest-3,right,tallest,double,single,2026-03-17T23:23:30Z,barchart,second,30,double,tallest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
1269,698cd6a35f0d9b4d70614cf5,1049,1,52,barchart-second-30-random-tallest-4,right,tallest,random,single,2026-03-17T23:23:32Z,barchart,second,30,random,tallest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
1270,698cd6a35f0d9b4d70614cf5,1721,1,53,barchart-second-21-random-tallest-5,left,tallest,random,single,2026-03-17T23:23:35Z,barchart,second,21,random,tallest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
1271,698cd6a35f0d9b4d70614cf5,1081,1,54,barchart-second-08-same-tallest-6,left,tallest,same,single,2026-03-17T23:23:37Z,barchart,second,8,same,tallest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
1272,698cd6a35f0d9b4d70614cf5,5589,1,55,barchart-second-14-same-tallest-7,left,tallest,same,single,2026-03-17T23:23:43Z,barchart,second,14,same,tallest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
1273,698cd6a35f0d9b4d70614cf5,13238,1,56,barchart-second-19-random-tallest-8,right,tallest,random,single,2026-03-17T23:23:58Z,barchart,second,19,random,tallest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
1274,698cd6a35f0d9b4d70614cf5,1985,1,57,barchart-second-25-random-tallest-9,right,tallest,random,single,2026-03-17T23:24:01Z,barchart,second,25,random,tallest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
1275,698cd6a35f0d9b4d70614cf5,1399,1,58,barchart-second-21-same-tallest-10,left,tallest,same,single,2026-03-17T23:24:03Z,barchart,second,21,same,tallest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
1276,698cd6a35f0d9b4d70614cf5,1362,1,59,barchart-second-31-same-tallest-11,right,tallest,same,single,2026-03-17T23:24:05Z,barchart,second,31,same,tallest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
1277,698cd6a35f0d9b4d70614cf5,3587,1,60,barchart-second-16-double-tallest-12,left,tallest,double,single,2026-03-17T23:24:10Z,barchart,second,16,double,tallest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
1278,698cd6a35f0d9b4d70614cf5,5451,1,61,barchart-second-12-same-tallest-13,right,tallest,same,single,2026-03-17T23:24:17Z,barchart,second,12,same,tallest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
1279,698cd6a35f0d9b4d70614cf5,5412,1,62,barchart-second-08-double-tallest-14,left,tallest,double,single,2026-03-17T23:24:24Z,barchart,second,8,double,tallest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
1280,698cd6a35f0d9b4d70614cf5,12448,1,63,barchart-second-02-same-tallest-15,left,tallest,same,single,2026-03-17T23:24:38Z,barchart,second,2,same,tallest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
1281,698cd6a35f0d9b4d70614cf5,8051,1,64,barchart-second-30-same-tallest-16,right,tallest,same,single,2026-03-17T23:24:47Z,barchart,second,30,same,tallest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
1282,698cd6a35f0d9b4d70614cf5,8206,1,65,barchart-second-24-random-tallest-17,right,tallest,random,single,2026-03-17T23:24:56Z,barchart,second,24,random,tallest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
1283,698cd6a35f0d9b4d70614cf5,3012,1,66,barchart-second-29-double-tallest-18,left,tallest,double,single,2026-03-17T23:25:00Z,barchart,second,29,double,tallest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
1284,698cd6a35f0d9b4d70614cf5,1479,1,67,barchart-second-28-random-tallest-19,right,tallest,random,single,2026-03-17T23:25:03Z,barchart,second,28,random,tallest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
